number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
14	0.004597557795439858	2020-07-20 17:32:21.143498	2020-07-20 17:42:11.490282	0.9492791995053372	7.247209702554965	64	2	1	0.051187963374309385	512	0.8987251190978192	0.0004818648737514031	0.004597557795439858	0.001354890645018651	0.0022052404222270092	4281.524407873105	0.0031214033484739034	0.0004818648737514031	0.00460322679395458	0.001354890645018651	0.0022052404222270092	4281.517641923378	0.003123333541615727	2517035661	150	0.0004818648737514031	0.004597557795439858	0.001354890645018651	0.0022052404222270092	4281.531173822833	0.00311984150239124	14	COMPLETE
15	0.0038832639825848365	2020-07-20 17:42:11.491807	2020-07-20 17:53:11.814276	0.6758330231064026	9.76640581716018	64	2	2	0.00836160692632983	512	0.9148813482993032	0.0003628159049422329	0.0038832639825848365	0.0010657717207678092	0.0018707695098583884	4359.876427170376	0.0029044753852400327	0.0003741539019716777	0.003917277973673171	0.0010997857118561435	0.0018991145024320004	4359.847509608952	0.002915182366088941	1396421352	150	0.0003628159049422329	0.0038832639825848365	0.0010657717207678092	0.0018707695098583884	4359.905344731799	0.002896739785083353	15	COMPLETE
16	0.004257417884556514	2020-07-20 17:53:11.815762	2020-07-20 18:07:27.779940	0.4000379723957983	7.916241510665559	128	1	1	0.05466180138418906	256	0.9120201898550021	0.002551049331625075	0.004257417884556514	0.0028968582410231407	0.0032710121429948185	4339.7266578986155	0.0039058401833405813	0.002551049331625075	0.004257417884556514	0.0028968582410231407	0.0032710121429948185	4339.721056928083	0.0039058416476060753	4286872638	150	0.002551049331625075	0.004257417884556514	0.0028968582410231407	0.0032710121429948185	4339.732258869149	0.0039058387219054152	16	COMPLETE
17	0.003333371126656765	2020-07-20 18:07:27.781502	2020-07-20 18:32:16.057680	0.5224797812395691	29.942504541416955	64	2	10	0.09982540534228898	256	0.6275943392909058	0.00025510493316250753	0.003333371126656765	0.0009807367430469734	0.0016666855633283824	2975.27538294085	0.002903999609041124	0.00025510493316250753	0.0033560471207156545	0.0009864057415616956	0.0016666855633283824	2975.2225195297	0.002906088174547411	3479840707	200	0.00025510493316250753	0.003333371126656765	0.0009807367430469734	0.0016666855633283824	2975.3282463519995	0.0029022448699891883	17	COMPLETE
18	0.004693930770190138	2020-07-20 18:32:16.059419	2020-07-20 18:48:37.856403	0.31994007118145973	17.16854594866219	128	2	2	0.08298509729532061	512	0.7214693013701696	0.0005442238574133493	0.004693930770190138	0.0015136226034308778	0.002488690347963129	3427.046321386864	0.0033976379702013396	0.0005442238574133493	0.004699599768704861	0.0015136226034308778	0.0025000283449925736	3426.9825508225717	0.003399039373830074	1863198447	200	0.0005442238574133493	0.004693930770190138	0.0015136226034308778	0.002488690347963129	3427.110091951156	0.0033963272872832334	18	COMPLETE
19	0.00434245286227735	2020-07-20 18:48:37.858052	2020-07-20 19:12:10.600116	0.22107123630562547	6.020384966678304	64	2	4	0.025868238901648737	128	0.9039285950621972	0.0004251748886041792	0.00434245286227735	0.0013662286420480958	0.00230161339697729	4306.380931189696	0.003113157769046426	0.0004251748886041792	0.00434245286227735	0.0013662286420480958	0.0023072823954920123	4306.3735983401175	0.0031140987633390105	3195094707	150	0.0004251748886041792	0.00434245286227735	0.0013662286420480958	0.00230161339697729	4306.388264039275	0.003112435045421184	19	COMPLETE
20	0.007551106021610222	2020-07-20 19:12:10.601661	2020-07-20 19:28:53.025278	0.48722467837847183	1.266581003858882	64	2	8	0.044835146384079365	256	0.6265486642968187	0.0030102382113175886	0.007551106021610222	0.004076009932085398	0.005045408678102927	2971.04713772265	0.006288913192480869	0.0030102382113175886	0.007551106021610222	0.004076009932085398	0.005045408678102927	2971.044450617354	0.006288921388691434	3873406410	150	0.0030102382113175886	0.007551106021610222	0.004076009932085398	0.005045408678102927	2971.049824827946	0.006288905104113457	20	COMPLETE
21	0.003667842039025386	2020-07-20 19:28:53.026859	2020-07-20 19:56:47.894436	0.206074557331404	23.345283482641086	64	2	10	0.02887894742100454	128	0.9323958170953208	0.0003174639168244538	0.003667842039025386	0.0009637297475028062	0.0017517205410492182	4443.840922232678	0.002764158089077019	0.00034013991088334335	0.003775553010805111	0.0010204197326500301	0.0018197485232258868	4443.794459120852	0.0027886655753899107	957547468	150	0.0003174639168244538	0.0036451660449664963	0.0009637297475028062	0.0017517205410492182	4443.887385344505	0.0027466417593580636	21	COMPLETE
22	0.00434245286227735	2020-07-20 19:56:47.895837	2020-07-20 20:07:55.751815	0.5178592006037758	25.858105595148775	64	2	7	0.05122855451081849	512	0.6077784009951829	0.00028344992573611945	0.00434245286227735	0.0011394687014592002	0.002097529450447284	2880.3535357543738	0.0036223733907670337	0.0003571469064275105	0.004444494835542353	0.0012698556672978152	0.0022392544133153437	2880.2950486966974	0.0036862821482109825	3111390984	150	0.00028344992573611945	0.004302769872674294	0.0011281307044297554	0.002069184457873672	2880.41202281205	0.0035794708279478045	22	COMPLETE
23	0.00434245286227735	2020-07-20 20:07:55.753247	2020-07-20 20:19:09.518978	0.3352674874986415	21.324874680025708	64	2	10	0.04303533038776098	512	0.6396374042213812	0.00037982290048640006	0.00434245286227735	0.001179151691062257	0.0021428814385650633	3033.813883944262	0.0032301076089577808	0.00039682989603056725	0.004450163834057075	0.0012585176702683703	0.0022392544133153437	3033.7620778013356	0.003260284017097958	2545840017	150	0.00037982290048640006	0.004325445866733183	0.0011734826925475345	0.002125874443020896	3033.8656900871893	0.003207418806979749	23	COMPLETE
24	0.0035601310672456602	2020-07-20 20:19:09.520513	2020-07-20 20:46:54.752154	0.65886888997493	27.394875786875716	64	2	7	0.01135070806191224	128	0.6104440164293513	0.00023809793761834036	0.0035601310672456602	0.0009013707638408599	0.0016270025737253257	2893.526136917652	0.003241325537773661	0.000306125919795009	0.0037075250286284426	0.0009240467578997495	0.0017290445469903288	2893.457068674248	0.003291255843909115	2807030819	150	0.00023809793761834036	0.003537455073186771	0.0008900327668114151	0.0016213335752106033	2893.595205161056	0.0032100757138004833	24	COMPLETE
25	0.0040306579439676185	2020-07-20 20:46:54.753916	2020-07-20 21:14:53.448264	0.6775628160903289	26.160904187893934	128	2	9	0.01116380890383168	128	0.9859276748641573	0.00028344992573611945	0.0040306579439676185	0.0010544337237383644	0.0017857345321375525	4701.579612580642	0.002856040376428522	0.00032313291533917615	0.004166713908320956	0.0010997857118561435	0.0018991145024320004	4701.499081622241	0.002899582443796764	3114152249	150	0.00028344992573611945	0.003990974954364562	0.0010430957267089196	0.0017800655336228301	4701.660143539042	0.0028255868142115425	25	COMPLETE
26	0.004421818841483464	2020-07-20 21:14:53.449859	2020-07-20 21:31:27.993510	0.5476297720103838	2.2409636741487695	64	2	6	0.050512964104514904	256	1.0025036496659518	0.00048753387226612544	0.004421818841483464	0.0013208766539303167	0.00218256442816812	4781.217150988106	0.0030877153696851753	0.00048753387226612544	0.004421818841483464	0.0013208766539303167	0.00218256442816812	4781.215444619554	0.003087720373499538	2043823744	150	0.00048753387226612544	0.004421818841483464	0.0013208766539303167	0.00218256442816812	4781.218857356659	0.003087710419504168	26	COMPLETE
27	0.0009240467578997495	2020-07-20 21:31:27.995038	2020-07-20 21:54:58.046717	0.3586465311807001	17.387751780046788	128	2	1	0.07279178125917916	128	0.7273058477223773	0.00024376693613306272	0.0009240467578997495	0.00032880191385389857	0.0004308438871189016	3454.011828365401	0.0013558268514488336	0.00024376693613306272	0.0009240467578997495	0.00032880191385389857	0.0004308438871189016	3453.9131962947426	0.0013558734492568174	4006689261	150	0.00024376693613306272	0.0009240467578997495	0.00032880191385389857	0.0004308438871189016	3454.1104604360594	0.0013557804147823526	27	COMPLETE
28	0.0009637297475028062	2020-07-20 21:54:58.048257	2020-07-20 22:09:36.453743	0.8266079453882269	28.181013742537978	128	2	3	0.08798560052902502	256	0.9309351049343325	5.6689985147223894e-05	0.0009637297475028062	0.00024376693613306272	0.0004024988945452896	4435.927448157008	0.0015649286929506352	5.6689985147223894e-05	0.0009637297475028062	0.00024376693613306272	0.0004024988945452896	4435.837316749623	0.0015651107619264108	231844253	150	5.6689985147223894e-05	0.0009637297475028062	0.00024376693613306272	0.0004024988945452896	4436.0175795643945	0.0015647505687414324	28	COMPLETE
29	0.005470583566707106	2020-07-20 22:09:36.455342	2020-07-20 22:37:24.323290	0.94268089330469	18.546957052827363	128	1	7	0.06305458825891817	128	0.8510178204965521	0.0017743965351081077	0.005470583566707106	0.003015907209832311	0.003656504041995941	4048.3432691980634	0.003988995032370144	0.0017743965351081077	0.005470583566707106	0.003015907209832311	0.003656504041995941	4048.332639825848	0.003989000517063045	421969255	150	0.0017743965351081077	0.005470583566707106	0.003015907209832311	0.003656504041995941	4048.3538985702785	0.003988989580902153	29	COMPLETE
30	0.005442238574133494	2020-07-20 22:37:24.324899	2020-07-20 22:51:54.262451	0.2927869495706342	14.778666000188547	128	1	3	0.03312362742897708	256	0.8273598523007119	0.0026474223063753556	0.005442238574133494	0.0032710121429948185	0.003860587988525947	3936.342793002188	0.004764625162340636	0.0026474223063753556	0.005442238574133494	0.0032710121429948185	0.003860587988525947	3936.3405254027825	0.0047646268736319065	3442537419	150	0.0026474223063753556	0.005442238574133494	0.0032710121429948185	0.003860587988525947	3936.345060601594	0.004764623461756196	30	COMPLETE
31	0.005374210591956825	2020-07-20 22:51:54.264362	2020-07-20 23:19:40.630154	0.484594064133512	14.927842145984334	64	1	8	0.050511311347728564	128	0.8794359116428252	0.0006972868173108538	0.005374210591956825	0.0019444664905497796	0.003055590199435368	4186.82721459427	0.003276039617696546	0.0006972868173108538	0.005374210591956825	0.0019444664905497796	0.003055590199435368	4186.824215694055	0.003276040911760517	3295178847	150	0.0006972868173108538	0.005374210591956825	0.0019444664905497796	0.003055590199435368	4186.830213494484	0.00327603833162608	31	COMPLETE
32	0.003786891007834556	2020-07-20 23:19:40.631987	2020-07-20 23:36:11.548435	0.6388677292739535	6.605831417441973	64	1	10	0.08255544943225496	256	0.9452494372354941	0.002596401319742854	0.003786891007834556	0.002868513248449529	0.003146294175670926	4499.861806823206	0.0036887083141227016	0.002596401319742854	0.003786891007834556	0.002868513248449529	0.003146294175670926	4499.8550210319845	0.0036887111993531827	966031204	150	0.002596401319742854	0.003786891007834556	0.002868513248449529	0.003146294175670926	4499.868592614429	0.00368870544234894	32	COMPLETE
33	0.0008163357861200241	2020-07-20 23:36:11.549998	2020-07-20 23:59:42.196748	0.6415007095326625	20.566949760791207	128	2	1	0.07389395763268197	128	0.8590604615496937	4.5351988117779114e-05	0.0008163357861200241	0.00017006995544167168	0.00031179491830973143	4088.0329255433735	0.0011689732555255144	4.5351988117779114e-05	0.0008163357861200241	0.00017006995544167168	0.00031179491830973143	4087.971377226499	0.0011690120315323886	1715491229	150	4.5351988117779114e-05	0.0008163357861200241	0.00017006995544167168	0.00031179491830973143	4088.094473860248	0.0011689346456106803	33	COMPLETE
34	0.0035487930702162154	2020-07-20 23:59:42.198429	2020-07-21 00:16:19.342080	0.8240476756396766	29.715237617740755	64	2	6	0.056669591048890175	256	0.9967304344041308	0.00035147790791278813	0.0035487930702162154	0.0009807367430469734	0.0016270025737253257	4753.43507579451	0.002790393547880733	0.0003628159049422329	0.0036168210523928844	0.0009977437385911404	0.0016553475662989376	4753.372810349324	0.002804566776815326	1988309524	150	0.00035147790791278813	0.0035487930702162154	0.0009807367430469734	0.0016156645766958809	4753.497341239697	0.0027798625660576176	34	COMPLETE
35	0.004297100874159571	2020-07-21 00:16:19.344063	2020-07-21 00:32:26.524777	0.2346094702962661	12.486489931955616	64	2	10	0.032110470024894366	512	0.9253158761629017	0.0004138368915747344	0.004297100874159571	0.001224503679180036	0.0021655574326239525	4409.861650925747	0.0030849554376030453	0.0004138368915747344	0.00436512885633624	0.0012471796732389257	0.002188233426682842	4409.827373326229	0.0030917421429831862	3738081298	200	0.0004138368915747344	0.004297100874159571	0.001224503679180036	0.0021655574326239525	4409.895928525267	0.003079111542095097	35	COMPLETE
36	0.004835655733058198	2020-07-21 00:32:26.526232	2020-07-21 01:00:19.213472	0.3655251795777913	2.5861318380504623	64	2	8	0.012988757937425401	128	0.7618675987866917	0.0005442238574133493	0.004835655733058198	0.0015022846064014332	0.00256238732865452	3622.3404517058016	0.00349325857498319	0.0005442238574133493	0.004835655733058198	0.0015022846064014332	0.00256238732865452	3622.337821290491	0.0034932910588312284	1031479091	150	0.0005442238574133493	0.004835655733058198	0.0015022846064014332	0.00256238732865452	3622.3430821211123	0.003493227267129647	36	COMPLETE
37	0.005776709486502114	2020-07-21 01:00:19.215037	2020-07-21 01:11:24.147867	0.5714899096081768	20.79969837932611	128	1	7	0.03414059145490583	512	0.848009916957134	0.0015249606004603226	0.005776709486502114	0.0029818932187439767	0.003905939976643726	4036.48698397941	0.004183140737738423	0.0015249606004603226	0.005776709486502114	0.0029818932187439767	0.003905939976643726	4036.484506627059	0.004183146193004438	811964710	150	0.0015249606004603226	0.005776709486502114	0.0029818932187439767	0.003905939976643726	4036.489461331761	0.004183135378814686	37	COMPLETE
38	0.0037925600063492782	2020-07-21 01:11:24.149432	2020-07-21 01:36:07.954055	0.16701054866815895	20.59280283931117	64	2	9	0.057402361828174875	256	0.8306722694747668	0.00039682989603056725	0.0037925600063492782	0.001094116713341421	0.0018707695098583884	3953.625809249538	0.002998253797018464	0.00039682989603056725	0.0038379119944670576	0.001105454710370866	0.001893445503917278	3953.5886404607763	0.00300525544898976	648698852	200	0.00039682989603056725	0.0037925600063492782	0.001094116713341421	0.0018707695098583884	3953.6629780382996	0.002991942802684852	38	COMPLETE
39	0.0015079536049161556	2020-07-21 01:36:07.955606	2020-07-21 01:53:16.622916	0.3336179271456163	28.108878540390002	128	2	10	0.0940181010081873	256	0.6719324237903019	0.00017573895395639407	0.0015079536049161556	0.0004932028707808478	0.0007483078039433554	3189.2380440821325	0.0020560447279792155	0.00017573895395639407	0.0015079536049161556	0.0004932028707808478	0.0007483078039433554	3189.198290230048	0.0020563530628201496	1753571294	150	0.00017573895395639407	0.0015079536049161556	0.0004932028707808478	0.0007483078039433554	3189.277797934217	0.0020557425138570578	39	COMPLETE
40	0.004387804850395129	2020-07-21 01:53:16.624349	2020-07-21 02:04:14.359113	0.17667541318288182	5.992408779952929	64	2	2	0.05395646754384526	512	0.6181963240665345	0.0004761958752366807	0.004387804850395129	0.0013945736346217077	0.002329958389550902	2930.1922045601423	0.0035263077982123354	0.0004761958752366807	0.004387804850395129	0.0014002426331364301	0.002329958389550902	2930.1838399528338	0.0035279703639489496	582295624	150	0.0004761958752366807	0.004387804850395129	0.0013945736346217077	0.002329958389550902	2930.200569167451	0.003525099384484014	40	COMPLETE
41	0.004518191816233744	2020-07-21 02:04:14.360674	2020-07-21 02:27:45.984146	0.8817840893485585	6.764310551473726	64	2	4	0.027563887715470536	128	0.6275674262119849	0.0005498928559280718	0.004518191816233744	0.0015759815870928242	0.0023866483746981257	2975.650350344108	0.003500462986641788	0.0005498928559280718	0.004518191816233744	0.0015759815870928242	0.0023866483746981257	2975.6403984172157	0.0035008109498496903	1162748470	150	0.0005498928559280718	0.004518191816233744	0.0015759815870928242	0.0023866483746981257	2975.660302271001	0.003500133603459858	41	COMPLETE
42	0.0024376693613306273	2020-07-21 02:27:45.985715	2020-07-21 02:50:47.453174	0.9410683853136318	22.82400575351212	64	1	3	0.05999262795706505	128	0.8557838004172389	0.0002664429301919523	0.0024376693613306273	0.0006632728262225196	0.001105454710370866	4071.8506587376273	0.0019583114818314826	0.0002664429301919523	0.0024376693613306273	0.0006632728262225196	0.001105454710370866	4071.848354289731	0.0019583120440231387	1483610916	150	0.0002664429301919523	0.0024376693613306273	0.0006632728262225196	0.001105454710370866	4071.8529631855235	0.0019583109204742892	42	COMPLETE
43	0.002449007358360072	2020-07-21 02:50:47.454686	2020-07-21 03:02:08.333838	0.3163490271035249	17.47660035586027	128	2	5	0.005867114954411196	512	0.6498813854672215	0.0001530629598975045	0.002449007358360072	0.0006179208381047404	0.0011111237088855884	3083.6765666277397	0.0023171601664552497	0.00017006995544167168	0.002488690347963129	0.00064059683216363	0.0011394687014592002	3083.5899840134243	0.0023298652310483267	3257903568	150	0.0001530629598975045	0.00244333835984535	0.0006179208381047404	0.0011111237088855884	3083.763149242055	0.0023081421345155333	43	COMPLETE
44	0.003690518033084275	2020-07-21 03:02:08.335155	2020-07-21 03:13:17.472409	0.736392921405962	12.986162399666597	64	2	9	0.017846397655425873	512	0.9921250747121901	0.00034013991088334335	0.003690518033084275	0.0010884477148266987	0.001763058538078663	4731.656997244867	0.002794955055105866	0.00035147790791278813	0.0037472080182314993	0.0011111237088855884	0.0017857345321375525	4731.62881665325	0.0028097211692718845	1053444936	150	0.00034013991088334335	0.003684849034569553	0.0010884477148266987	0.001763058538078663	4731.6851778364835	0.002784957097127577	44	COMPLETE
45	0.0036791800360548303	2020-07-21 03:13:17.474100	2020-07-21 03:40:52.132821	0.13628384774963778	4.459289262810669	128	1	8	0.08136811565400053	128	1.0400507999984887	0.002551049331625075	0.0036791800360548303	0.002783478270728693	0.0030272452068617556	4954.650733001508	0.003464081102505789	0.002551049331625075	0.0036791800360548303	0.002783478270728693	0.0030272452068617556	4954.647830474269	0.003464081662890863	1986972094	150	0.002551049331625075	0.0036791800360548303	0.002783478270728693	0.0030272452068617556	4954.653635528747	0.0034640805435328034	45	COMPLETE
46	0.0030952731890384246	2020-07-21 03:40:52.134343	2020-07-21 04:08:43.940015	0.5951734776424555	10.839427402724224	64	2	7	0.06834879185269055	128	0.6599318433204556	0.00044785088266306874	0.0030952731890384246	0.000946722751958639	0.0016496785677842152	3131.209934352997	0.002827686013671006	0.00044785088266306874	0.0030952731890384246	0.000946722751958639	0.0016496785677842152	3131.1915554598127	0.0028278398260912965	2560824474	150	0.00044785088266306874	0.0030952731890384246	0.000946722751958639	0.0016496785677842152	3131.228313246182	0.0028275380408281452	46	COMPLETE
47	0.0052721686186918216	2020-07-21 04:08:43.941693	2020-07-21 04:18:36.233821	0.9344030352356539	16.627101620541474	128	1	1	0.08980662606016591	512	0.8062847174353324	0.0025170353405367407	0.0052721686186918216	0.003350378122200932	0.0038832639825848365	3833.398530595585	0.004556231382149149	0.0025170353405367407	0.0052721686186918216	0.003350378122200932	0.0038832639825848365	3833.38721527455	0.004556236833379732	2493062839	150	0.0025170353405367407	0.0052721686186918216	0.003350378122200932	0.0038832639825848365	3833.4098459166203	0.0045562259528340405	47	COMPLETE
